district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,*,*,
Badgam,Jammu & Kashmir,2,1,*,*,
Leh(Ladakh),Jammu & Kashmir,3,1,*,*,*
Kargil,Jammu & Kashmir,4,1,0,0,
Punch,Jammu & Kashmir,5,1,1.1,1.2,
Rajouri,Jammu & Kashmir,6,1,1.4,1.5,
Kathua,Jammu & Kashmir,7,1,*,*,
Baramula,Jammu & Kashmir,8,1,*,*,
Bandipore,Jammu & Kashmir,9,1,0,0,
Srinagar,Jammu & Kashmir,10,1,*,,*
Ganderbal,Jammu & Kashmir,11,1,*,*,
Pulwama,Jammu & Kashmir,12,1,*,*,
Shupiyan,Jammu & Kashmir,13,1,*,*,
Anantnag,Jammu & Kashmir,14,1,*,*,
Kulgam,Jammu & Kashmir,15,1,0,*,
Doda,Jammu & Kashmir,16,1,0.9,0.9,
Ramban,Jammu & Kashmir,17,1,1.7,1.7,
Kishtwar,Jammu & Kashmir,18,1,0,0,
Udhampur,Jammu & Kashmir,19,1,-1.5,-1.5,
Reasi,Jammu & Kashmir,20,1,0,0,
Jammu,Jammu & Kashmir,21,1,*,*,*
Samba,Jammu & Kashmir,22,1,-4.7,*,
Chamba,Himachal Pradesh,23,2,0,0,
Kangra,Himachal Pradesh,24,2,*,*,
Lahul and Spiti,Himachal Pradesh,25,2,0,0,
Kullu,Himachal Pradesh,26,2,4.9,5,
Mandi,Himachal Pradesh,27,2,0,0,
Hamirpur,Himachal Pradesh,28,2,*,*,
Una,Himachal Pradesh,29,2,0,0,
Bilaspur,Himachal Pradesh,30,2,-3.1,-3.2,
Solan,Himachal Pradesh,31,2,0,0,
Sirmaur,Himachal Pradesh,32,2,0,0,
Shimla,Himachal Pradesh,33,2,-2.6,-2.7,
Kinnaur,Himachal Pradesh,34,2,-3.2,-3.2,
Gurdaspur,Punjab,35,3,*,*,
Kapurthala,Punjab,36,3,*,*,*
Jalandhar,Punjab,37,3,*,*,*
Hoshiarpur,Punjab,38,3,*,*,
Sahid Bhagat Singh Nagar,Punjab,39,3,*,*,*
Fatehgarh Sahib,Punjab,40,3,*,*,*
Ludhiana,Punjab,41,3,-2.7,*,*
Moga,Punjab,42,3,*,*,
Firozpur,Punjab,43,3,*,*,
Muktsar,Punjab,44,3,*,*,
Faridkot,Punjab,45,3,*,*,*
Bathinda,Punjab,46,3,*,*,*
Mansa,Punjab,47,3,*,*,
Patiala,Punjab,48,3,*,*,*
Amritsar,Punjab,49,3,*,*,*
Tarn Taran,Punjab,50,3,*,*,
Rup Nagar,Punjab,51,3,*,*,
Sahibzada Ajit Singh Nagar,Punjab,52,3,*,*,*
Sangrur,Punjab,53,3,*,*,
Barnala,Punjab,54,3,*,*,*
Uttarkashi,Uttarakhand,56,5,1.2,1.2,
Chamoli,Uttarakhand,57,5,1,1.1,
Rudraprayag,Uttarakhand,58,5,1.1,1.1,
Tehri Garhwal,Uttarakhand,59,5,0,0,
Dehradun,Uttarakhand,60,5,6.3,0,*
Garhwal,Uttarakhand,61,5,-4,-2.2,
Pithoragarh,Uttarakhand,62,5,0,0,
Bageshwar,Uttarakhand,63,5,2.8,2.9,
Almora,Uttarakhand,64,5,0,0,
Champawat,Uttarakhand,65,5,0,0,
Nainital,Uttarakhand,66,5,2.3,2.8,0
Udham Singh Nagar,Uttarakhand,67,5,1.1,1.1,1
Hardwar,Uttarakhand,68,5,4.2,2.9,6.7
Panchkula,Haryana,69,6,*,*,*
Ambala,Haryana,70,6,*,*,*
Yamunanagar,Haryana,71,6,*,*,*
Kurukshetra,Haryana,72,6,*,*,
Kaithal,Haryana,73,6,-2.4,-2.9,
Karnal,Haryana,74,6,*,*,*
Panipat,Haryana,75,6,-10.3,*,*
Sonipat,Haryana,76,6,0,*,*
Jind,Haryana,77,6,*,*,
Fatehabad,Haryana,78,6,*,*,
Sirsa,Haryana,79,6,3.8,-4.4,
Hisar,Haryana,80,6,*,*,*
Bhiwani,Haryana,81,6,-3,-3.5,
Rohtak,Haryana,82,6,0,*,*
Jhajjar,Haryana,83,6,*,*,
Mahendragarh,Haryana,84,6,*,*,
Rewari,Haryana,85,6,*,*,
Gurgaon,Haryana,86,6,0,*,0
Mewat,Haryana,87,6,0.3,0.3,
Faridabad,Haryana,88,6,1.3,,-1.5
Palwal,Haryana,89,6,0,0,
North West,NCT Delhi,90,7,*,,*
North,NCT Delhi,91,7,*,,*
North East,NCT Delhi,92,7,-2.8,,-2.8
East,NCT Delhi,93,7,*,,*
New Delhi,NCT Delhi,94,7,*,,*
Central,NCT Delhi,95,7,*,,*
West,NCT Delhi,96,7,*,,*
South West,NCT Delhi,97,7,*,,*
South,NCT Delhi,98,7,*,,*
Ganganagar,Rajasthan,99,8,*,*,
Hanumangarh,Rajasthan,100,8,-3,-3.9,
Bikaner,Rajasthan,101,8,0.7,0.9,0
Churu,Rajasthan,102,8,1.1,0,
Jhunjhunun,Rajasthan,103,8,*,*,
Alwar,Rajasthan,104,8,0,0,
Bharatpur,Rajasthan,105,8,0,0,
Dhaulpur,Rajasthan,106,8,0,0,
Karauli,Rajasthan,107,8,0,0,
Sawai Madhopur,Rajasthan,108,8,-2.5,0,
Dausa,Rajasthan,109,8,0,0,
Jaipur,Rajasthan,110,8,-2.2,*,*
Sikar,Rajasthan,111,8,-4.7,*,
Nagaur,Rajasthan,112,8,0,0,
Jodhpur,Rajasthan,113,8,2.2,0.9,-11.6
Jaisalmer,Rajasthan,114,8,1.1,1.2,
Barmer,Rajasthan,115,8,0.8,0.8,
Jalor,Rajasthan,116,8,0,0,
Sirohi,Rajasthan,117,8,-2.1,-2.2,
Pali,Rajasthan,118,8,0,0,
Ajmer,Rajasthan,119,8,0,0,*
Tonk,Rajasthan,120,8,*,*,
