district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,5.8,6.5,
Badgam,Jammu & Kashmir,2,1,6.9,8.4,
Leh(Ladakh),Jammu & Kashmir,3,1,2.2,2.5,1.6
Kargil,Jammu & Kashmir,4,1,4.6,5.2,
Punch,Jammu & Kashmir,5,1,7.8,7.7,
Rajouri,Jammu & Kashmir,6,1,2.3,2.5,
Kathua,Jammu & Kashmir,7,1,4.4,4.7,
Baramula,Jammu & Kashmir,8,1,6.7,8,
Bandipore,Jammu & Kashmir,9,1,3.8,3.8,
Srinagar,Jammu & Kashmir,10,1,6.6,,6.6
Ganderbal,Jammu & Kashmir,11,1,5.9,5.5,
Pulwama,Jammu & Kashmir,12,1,6.9,7.2,
Shupiyan,Jammu & Kashmir,13,1,9.4,9.7,
Anantnag,Jammu & Kashmir,14,1,12.1,12.7,
Kulgam,Jammu & Kashmir,15,1,13.5,13.8,
Doda,Jammu & Kashmir,16,1,4.1,4.1,
Ramban,Jammu & Kashmir,17,1,7.2,7,
Kishtwar,Jammu & Kashmir,18,1,9.3,9,
Udhampur,Jammu & Kashmir,19,1,3,3.1,
Reasi,Jammu & Kashmir,20,1,7.9,6.9,
Jammu,Jammu & Kashmir,21,1,4.6,5.8,3.2
Samba,Jammu & Kashmir,22,1,1.8,1.7,
Chamba,Himachal Pradesh,23,2,1.5,1.3,
Kangra,Himachal Pradesh,24,2,0.9,0.7,
Lahul and Spiti,Himachal Pradesh,25,2,2.5,2.5,
Kullu,Himachal Pradesh,26,2,0.9,1,
Mandi,Himachal Pradesh,27,2,1.4,1.5,
Hamirpur,Himachal Pradesh,28,2,2.1,2.1,
Una,Himachal Pradesh,29,2,1.7,1.8,
Bilaspur,Himachal Pradesh,30,2,1.7,1.5,
Solan,Himachal Pradesh,31,2,1.5,1.4,
Sirmaur,Himachal Pradesh,32,2,2,1.9,
Shimla,Himachal Pradesh,33,2,2.5,3.1,
Kinnaur,Himachal Pradesh,34,2,2.4,2.4,
Gurdaspur,Punjab,35,3,1.8,2.6,
Kapurthala,Punjab,36,3,1.9,1.9,1.9
Jalandhar,Punjab,37,3,2.4,2.3,2.5
Hoshiarpur,Punjab,38,3,2.6,3.1,
Sahid Bhagat Singh Nagar,Punjab,39,3,1.4,1.6,1
Fatehgarh Sahib,Punjab,40,3,1.8,1.3,3.1
Ludhiana,Punjab,41,3,1.8,1.2,2.1
Moga,Punjab,42,3,2.6,2.2,
