district,state,district_census_code,state_census_code,total,rural,urban
Karnal,Haryana,74,6,39.6,39.7,39.2
Panipat,Haryana,75,6,16.1,12.7,19.2
Sonipat,Haryana,76,6,13.7,14.7,11.5
Jind,Haryana,77,6,25.5,22.8,
Fatehabad,Haryana,78,6,29,24.6,
Sirsa,Haryana,79,6,25.2,27.4,
Hisar,Haryana,80,6,9.4,8.6,12
Bhiwani,Haryana,81,6,17.8,15.1,
Rohtak,Haryana,82,6,14,10.4,19.6
Jhajjar,Haryana,83,6,16.3,10.1,
Mahendragarh,Haryana,84,6,15.1,16.9,
Rewari,Haryana,85,6,7.5,7.3,
Gurgaon,Haryana,86,6,13.3,4.5,15.7
Mewat,Haryana,87,6,2.3,2.2,
Faridabad,Haryana,88,6,9.9,,11.2
Palwal,Haryana,89,6,1.7,0,
North West,NCT Delhi,90,7,35.4,,35.4
North,NCT Delhi,91,7,32.7,,33.3
North East,NCT Delhi,92,7,27.5,,27.5
East,NCT Delhi,93,7,28.9,,28.9
New Delhi,NCT Delhi,94,7,43.7,,43.7
Central,NCT Delhi,95,7,59.2,,59.2
West,NCT Delhi,96,7,45.4,,45.4
South West,NCT Delhi,97,7,46.4,,47.3
South,NCT Delhi,98,7,37.4,,37.4
Ganganagar,Rajasthan,99,8,17.7,14.2,
Hanumangarh,Rajasthan,100,8,6.7,4.4,
Bikaner,Rajasthan,101,8,5.6,4.1,8.4
Churu,Rajasthan,102,8,3.7,3.4,
Jhunjhunun,Rajasthan,103,8,16.8,17.5,
Alwar,Rajasthan,104,8,5,2.9,
Bharatpur,Rajasthan,105,8,2.1,0.9,
Dhaulpur,Rajasthan,106,8,9.1,6.5,
Karauli,Rajasthan,107,8,6.6,5.5,
Sawai Madhopur,Rajasthan,108,8,4.7,3.3,
Dausa,Rajasthan,109,8,7.9,7.6,
Jaipur,Rajasthan,110,8,21.3,14.9,27.7
Sikar,Rajasthan,111,8,10.8,9.1,
Nagaur,Rajasthan,112,8,7,6.8,
Jodhpur,Rajasthan,113,8,9.5,6.6,15.8
Jaisalmer,Rajasthan,114,8,5.3,4.4,
Barmer,Rajasthan,115,8,4.2,3.3,
Jalor,Rajasthan,116,8,12.1,10.3,
Sirohi,Rajasthan,117,8,9.2,8.4,
Pali,Rajasthan,118,8,9.8,8,
Ajmer,Rajasthan,119,8,6.2,4.7,9.2
Tonk,Rajasthan,120,8,9.7,10.4,
Bundi,Rajasthan,121,8,5.6,6.2,
Bhilwara,Rajasthan,122,8,13.6,14,
Rajsamand,Rajasthan,123,8,4.9,4.5,
Dungarpur,Rajasthan,124,8,5.8,6.2,
Banswara,Rajasthan,125,8,10.4,10.9,
Chittaurgarh,Rajasthan,126,8,6.8,5.8,
Kota,Rajasthan,127,8,20.2,8,28
Baran,Rajasthan,128,8,6.1,5.2,
Jhalawar,Rajasthan,129,8,10.4,9.1,
Udaipur,Rajasthan,130,8,10.9,6.2,
Pratapgarh,Rajasthan,131,8,16.7,16.4,
Saharanpur,Uttar Pradesh,132,9,8.7,5.4,15.9
Muzaffarnagar,Uttar Pradesh,133,9,9.4,9.3,
Bijnor,Uttar Pradesh,134,9,7.2,6.9,
Moradabad,Uttar Pradesh,135,9,4.7,2.4,9.8
Rampur,Uttar Pradesh,136,9,3.9,4.2,
Jyotiba Phule Nagar,Uttar Pradesh,137,9,4.2,4.3,
Meerut,Uttar Pradesh,138,9,12,9.6,13.3
Baghpat,Uttar Pradesh,139,9,16.7,17.7,
Ghaziabad,Uttar Pradesh,140,9,11.9,5.9,14.5
Gautam Buddha Nagar,Uttar Pradesh,141,9,13.6,7.7,16.8
Bulandshahr,Uttar Pradesh,142,9,4.6,4.1,
Aligarh,Uttar Pradesh,143,9,6.8,3.7,13.5
Mahamaya Nagar,Uttar Pradesh,144,9,6.9,4.5,
Mathura,Uttar Pradesh,145,9,2.6,1.8,
Agra,Uttar Pradesh,146,9,9.5,2,18.9
Firozabad,Uttar Pradesh,147,9,3.8,2.8,5.6
Mainpuri,Uttar Pradesh,148,9,1.5,1.5,
Budaun,Uttar Pradesh,149,9,5.6,1.5,
Bareilly,Uttar Pradesh,150,9,8.1,5.4,13.1
Pilibhit,Uttar Pradesh,151,9,11.1,9.9,
Shahjahanpur,Uttar Pradesh,152,9,3.9,2,
Kheri,Uttar Pradesh,153,9,1.5,1.4,
Sitapur,Uttar Pradesh,154,9,1.1,0.4,
Hardoi,Uttar Pradesh,155,9,0.9,1.1,
Unnao,Uttar Pradesh,156,9,1,0.8,
Lucknow,Uttar Pradesh,157,9,13,9.1,15.6
Rae Bareli,Uttar Pradesh,158,9,5.6,3.8,
Farrukhabad,Uttar Pradesh,159,9,4.2,1.4,
Kannauj,Uttar Pradesh,160,9,2,1.2,
Etawah,Uttar Pradesh,161,9,2.7,2,
Auraiya,Uttar Pradesh,162,9,0.7,0.9,
Kanpur Dehat,Uttar Pradesh,163,9,1.9,1.3,
Kanpur Nagar,Uttar Pradesh,164,9,15.8,4,22.3
Jalaun,Uttar Pradesh,165,9,4.1,1.1,
Jhansi,Uttar Pradesh,166,9,4.1,2.7,6
Lalitpur,Uttar Pradesh,167,9,2.4,2.9,
Hamirpur,Uttar Pradesh,168,9,2.1,2.6,
Mahoba,Uttar Pradesh,169,9,3.8,3.6,
Banda,Uttar Pradesh,170,9,1.8,1.1,
Chitrakoot,Uttar Pradesh,171,9,2.3,2.2,
Fatehpur,Uttar Pradesh,172,9,1.9,1.4,
Pratapgarh,Uttar Pradesh,173,9,3,3,
Kaushambi,Uttar Pradesh,174,9,2.4,2.2,
Allahabad,Uttar Pradesh,175,9,10.6,4.9,
Bara Banki,Uttar Pradesh,176,9,3.6,2.8,
Faizabad,Uttar Pradesh,177,9,3.1,2.4,
Ambedkar Nagar,Uttar Pradesh,178,9,7.7,5.7,
Sultanpur,Uttar Pradesh,179,9,3.9,4.2,
Bahraich,Uttar Pradesh,180,9,0.7,0.8,
Shrawasti,Uttar Pradesh,181,9,0.9,0.6,
Balrampur,Uttar Pradesh,182,9,1.9,1.4,
Gonda,Uttar Pradesh,183,9,2,2.1,
Siddharthnagar,Uttar Pradesh,184,9,3.6,3.4,
Basti,Uttar Pradesh,185,9,3.1,1.7,
Sant Kabir Nagar,Uttar Pradesh,186,9,4.5,3.3,
Maharajganj,Uttar Pradesh,187,9,9.8,9.8,
Gorakhpur,Uttar Pradesh,188,9,9.1,6.2,
Kushinagar,Uttar Pradesh,189,9,8,6.4,
Deoria,Uttar Pradesh,190,9,7.2,6.7,
Azamgarh,Uttar Pradesh,191,9,5.6,3.1,
Mau,Uttar Pradesh,192,9,4.8,5.4,
Ballia,Uttar Pradesh,193,9,8,7,
Jaunpur,Uttar Pradesh,194,9,4.9,5,
Ghazipur,Uttar Pradesh,195,9,4.1,2.6,
Chandauli,Uttar Pradesh,196,9,8.2,6.2,
Varanasi,Uttar Pradesh,197,9,10.3,8.6,13
Sant Ravidas Nagar,Uttar Pradesh,198,9,9.5,8.2,
Mirzapur,Uttar Pradesh,199,9,6.7,3.1,
Sonbhadra,Uttar Pradesh,200,9,9.7,5.3,
Etah,Uttar Pradesh,201,9,3.3,2.7,
Kanshiram Nagar,Uttar Pradesh,202,9,1.3,1,
Pashchim Champaran,Bihar,203,10,2.2,2.2,
Purba Champaran,Bihar,204,10,1.2,1,
Sheohar,Bihar,205,10,1,0.9,
Sitamarhi,Bihar,206,10,2.5,2.7,
Madhubani,Bihar,207,10,4.8,5,
Supaul,Bihar,208,10,3.1,3.2,
Araria,Bihar,209,10,1.8,1.9,
Kishanganj,Bihar,210,10,2.4,2.6,
Purnia,Bihar,211,10,4.6,1.6,
Katihar,Bihar,212,10,2.1,2,
Madhepura,Bihar,213,10,1.1,0.7,
Saharsa,Bihar,214,10,3.8,3.2,
Darbhanga,Bihar,215,10,2.6,2.3,
Muzaffarpur,Bihar,216,10,1.7,1.3,
Gopalganj,Bihar,217,10,3.7,3.8,
Siwan,Bihar,218,10,9,8.9,
Saran,Bihar,219,10,3.1,3,
Vaishali,Bihar,220,10,5.6,5.8,
Samastipur,Bihar,221,10,2.2,1.6,
Begusarai,Bihar,222,10,1.1,1.1,
Khagaria,Bihar,223,10,2,2,
Bhagalpur,Bihar,224,10,4.4,3.9,
Banka,Bihar,225,10,6,5.8,
Munger,Bihar,226,10,5.5,5,
Lakhisarai,Bihar,227,10,3.4,2.3,
Sheikhpura,Bihar,228,10,3.3,3.2,
Nalanda,Bihar,229,10,1.9,1.2,
Patna,Bihar,230,10,7.9,6.2,9.7
Bhojpur,Bihar,231,10,3.6,3.3,
Buxar,Bihar,232,10,5.2,3.9,
Kaimur,Bihar,233,10,1.6,1.2,
Rohtas,Bihar,234,10,2.1,1.8,
Aurangabad,Bihar,235,10,4.3,4.6,
Gaya,Bihar,236,10,3.7,3.6,
Nawada,Bihar,237,10,1.9,2.1,
Jamui,Bihar,238,10,2.3,2.5,
Jehanabad,Bihar,239,10,4.2,4.1,
Arwal,Bihar,240,10,2.3,2.2,
North District,Sikkim,241,11,50.4,48.8,
West District,Sikkim,242,11,54.9,53.8,
South District,Sikkim,243,11,49.5,49.4,
East District,Sikkim,244,11,28.4,23.7,32.9
Tawang,Arunachal Pradesh,245,12,2.6,1.3,
West Kameng,Arunachal Pradesh,246,12,4.2,3.3,
East Kameng,Arunachal Pradesh,247,12,0,0,
Papumpare,Arunachal Pradesh,248,12,2.3,3,1.7
Upper Subansiri,Arunachal Pradesh,249,12,0,0,
West Siang,Arunachal Pradesh,250,12,1.3,1.6,
East Siang,Arunachal Pradesh,251,12,4.6,6.6,
Upper Siang,Arunachal Pradesh,252,12,6.1,5.6,
Changlang,Arunachal Pradesh,253,12,7.2,7.4,
Tirap,Arunachal Pradesh,254,12,5.2,2.9,
Lower Subansiri,Arunachal Pradesh,255,12,3,3.4,
Kurung Kumey,Arunachal Pradesh,256,12,0.4,0.4,
Dibang Valley,Arunachal Pradesh,257,12,7.3,7.3,
Lower Dibang Valley,Arunachal Pradesh,258,12,2,2.6,
Lohit,Arunachal Pradesh,259,12,7.6,6.1,
Anjaw,Arunachal Pradesh,260,12,2,1.6,
Mon,Nagaland,261,13,0.3,0.3,
Mokokchung,Nagaland,262,13,4.3,2.3,
Zunheboto,Nagaland,263,13,0,0,
Wokha,Nagaland,264,13,4.8,1,
Dimapur,Nagaland,265,13,4.5,2.9,6
Phek,Nagaland,266,13,0,0,
Tuensang,Nagaland,267,13,0.3,0.3,
Longleng,Nagaland,268,13,0,0,
Kiphire,Nagaland,269,13,0,0,
Kohima,Nagaland,270,13,6.4,5.4,7.3
Peren,Nagaland,271,13,4.1,4.8,
Senapati,Manipur,272,14,10.1,10.2,
Tamenglong,Manipur,273,14,9.7,7.1,
Churachandpur,Manipur,274,14,17.7,15.7,
Bishnupur,Manipur,275,14,41.3,39.7,43
Thoubal,Manipur,276,14,43.2,41.5,46
Imphal West,Manipur,277,14,43.9,33.3,51
Imphal East,Manipur,278,14,43.7,44.2,43
Ukhrul,Manipur,279,14,9.8,8.9,
Chandel,Manipur,280,14,16.1,17,
Mamit,Mizoram,281,15,32.8,26.4,
Kolasib,Mizoram,282,15,46.3,26.5,53.8
Aizawl,Mizoram,283,15,47.8,,49.3
Champhai,Mizoram,284,15,32.2,28.4,37.8
Serchhip,Mizoram,285,15,46.8,34.6,52.7
Lunglei,Mizoram,286,15,26.3,15.1,42.5
Lawngtlai,Mizoram,287,15,25.3,20.2,
Saiha,Mizoram,288,15,28.9,21.6,36.8
West Tripura,Tripura,289,16,7.5,6.3,9.5
South Tripura,Tripura,290,16,5.7,6.7,
Dhalai,Tripura,291,16,7.4,5.7,
North Tripura,Tripura,292,16,9.7,8.4,
West Garo Hills,Meghalaya,293,17,5.4,3.2,
East Garo Hills,Meghalaya,294,17,8.6,7.8,
South Garo Hills,Meghalaya,295,17,23.4,23.9,
West Khasi Hills,Meghalaya,296,17,20.6,19.4,
Ribhoi,Meghalaya,297,17,18.6,18.6,
East Khasi Hills,Meghalaya,298,17,41.5,40.4,43.9
Jaintia Hills,Meghalaya,299,17,31.2,28.9,
Kokrajhar,Assam,300,18,16.8,15.8,
Dhubri,Assam,301,18,5.5,4.8,
Goalpara,Assam,302,18,16.4,15.4,
Barpeta,Assam,303,18,10.2,9.7,
Morigaon,Assam,304,18,22.6,21.4,
Nagaon,Assam,305,18,18.3,15.5,
Sonitpur,Assam,306,18,18.1,18,
Lakhimpur,Assam,307,18,27.1,26.9,
Dhemaji,Assam,308,18,22.5,21.5,
Tinsukia,Assam,309,18,23.1,19.5,
Dibrugarh,Assam,310,18,39.3,37.2,
Sivasagar,Assam,311,18,30.7,27.7,
Jorhat,Assam,312,18,48,48,
Golaghat,Assam,313,18,30.5,29.9,
Karbi Anglong,Assam,314,18,11.6,10.4,
Dima Hasao,Assam,315,18,17.5,12,
Cachar,Assam,316,18,12.3,11.1,
Karimganj,Assam,317,18,5.2,5.2,
Hailakandi,Assam,318,18,9.7,9.9,
Bongaigaon,Assam,319,18,12.5,12.6,
Chirang,Assam,320,18,10.9,11.7,
Kamrup,Assam,321,18,11.5,11.1,
Kamrup Metropolitan,Assam,322,18,28.1,,30.9
Nalbari,Assam,323,18,17.1,16.9,
Baksa,Assam,324,18,21.4,21.5,
Darrang,Assam,325,18,11.7,12,
Udalguri,Assam,326,18,13.3,13.7,
Darjiling,West Bengal,327,19,33.6,35.3,29.9
Jalpaiguri,West Bengal,328,19,19.6,19.7,
Koch Bihar,West Bengal,329,19,17.4,18.3,
Uttar Dinajpur,West Bengal,330,19,4.3,4.1,
Dakshin Dinajpur,West Bengal,331,19,25.1,27,
Maldah,West Bengal,332,19,12.2,12.1,
Murshidabad,West Bengal,333,19,17.1,15.4,
Birbhum,West Bengal,334,19,16.4,15.2,
Barddhaman,West Bengal,335,19,29.2,23.1,38.2
Nadia,West Bengal,336,19,33.6,32.2,
North Twenty Four Parganas,West Bengal,337,19,16.9,19.5,14.1
Hugli,West Bengal,338,19,24.6,29.9,14.6
Bankura,West Bengal,339,19,40.5,36.9,
Puruliya,West Bengal,340,19,23.5,20.8,
Haora,West Bengal,341,19,31.7,36.4,28.6
Kolkata,West Bengal,342,19,32.9,,32.9
South Twenty Four Parganas,West Bengal,343,19,16.2,13.2,
Paschim Medinipur,West Bengal,344,19,20.6,21.1,
Purba Medinipur,West Bengal,345,19,23.1,22.5,
Garhwa,Jharkhand,346,20,1.6,1.2,
Chatra,Jharkhand,347,20,2.6,2.5,
Kodarma,Jharkhand,348,20,9.1,6,
Giridih,Jharkhand,349,20,6.5,6.4,
Deoghar,Jharkhand,350,20,9,8,
Godda,Jharkhand,351,20,3,3.2,
Sahibganj,Jharkhand,352,20,3.3,3.7,
Pakur,Jharkhand,353,20,4.2,4,
Dhanbad,Jharkhand,354,20,12.9,9.1,16
Bokaro,Jharkhand,355,20,16.7,8.1,26.2
Lohardaga,Jharkhand,356,20,6.1,3.2,
Purbi Singhbhum,Jharkhand,357,20,9.9,5.6,14.1
Palamu,Jharkhand,358,20,4,2.6,
Latehar,Jharkhand,359,20,3.4,2.5,
Hazaribagh,Jharkhand,360,20,9.6,9,
Ramgarh,Jharkhand,361,20,11.4,9.4,13.9
Dumka,Jharkhand,362,20,6.5,5.3,
Jamtara,Jharkhand,363,20,9.2,8.1,
Ranchi,Jharkhand,364,20,17.4,9.7,29
Khunti,Jharkhand,365,20,13.5,12.5,
Gumla,Jharkhand,366,20,6.3,6.3,
Simdega,Jharkhand,367,20,1.7,1.5,
Pashchimi Singhbhum,Jharkhand,368,20,4.6,3.1,
Saraikela Kharsawan,Jharkhand,369,20,6.8,4.7,
Bargarh,Odisha,370,21,27.1,25.7,
Jharsuguda,Odisha,371,21,36.5,37.1,35.7
Sambalpur,Odisha,372,21,35.1,33.9,
Debagarh,Odisha,373,21,19.9,19.5,
Sundargarh,Odisha,374,21,33.7,30.5,39.6
Kendujhar,Odisha,375,21,19,19.6,
Mayurbhanj,Odisha,376,21,24.7,24.4,
Baleshwar,Odisha,377,21,9.5,8.7,
Bhadrak,Odisha,378,21,12.6,11,
Kendrapara,Odisha,379,21,14.3,13.5,
Jagatsinghapur,Odisha,380,21,35.2,36.1,
Cuttack,Odisha,381,21,16.3,12.2,
Jajapur,Odisha,382,21,21.1,21.2,
Dhenkanal,Odisha,383,21,23.8,22.4,
Anugul,Odisha,384,21,28,25,
Nayagarh,Odisha,385,21,22.9,21.3,
Khordha,Odisha,386,21,18.4,15.2,21.2
Puri,Odisha,387,21,40.1,41,
Ganjam,Odisha,388,21,9.6,10.7,
Gajapati,Odisha,389,21,12.5,11.7,
Kandhamal,Odisha,390,21,31.9,31.3,
Baudh,Odisha,391,21,30.1,30.4,
Subarnapur,Odisha,392,21,45.1,48.4,
Balangir,Odisha,393,21,34.4,32.7,
Nuapada,Odisha,394,21,32,31.7,
Kalahandi,Odisha,395,21,13.7,13.4,
Rayagada,Odisha,396,21,26.8,26.9,
Nabarangapur,Odisha,397,21,25.6,25,
Koraput,Odisha,398,21,19.5,19.4,
Malkangiri,Odisha,399,21,31.9,33.3,
Korea,Chhattisgarh,400,22,21.4,18.3,29.6
Surguja,Chhattisgarh,401,22,12.5,11.2,
Jashpur,Chhattisgarh,402,22,12.6,11.9,
Raigarh,Chhattisgarh,403,22,14.7,13.1,
Korba,Chhattisgarh,404,22,15.6,12.6,22.4
Janjgir Champa,Chhattisgarh,405,22,12,11.9,
Bilaspur,Chhattisgarh,406,22,27.3,28,
Kabirdham,Chhattisgarh,407,22,10,9.4,
Rajnandgaon,Chhattisgarh,408,22,32.9,35.5,
Durg,Chhattisgarh,409,22,24.6,20.3,31.2
Raipur,Chhattisgarh,410,22,27.6,23.5,34.9
Mahasamund,Chhattisgarh,411,22,13.4,12,
Dhamtari,Chhattisgarh,412,22,35.5,29.9,
Uttar Bastar Kanker,Chhattisgarh,413,22,27.8,27.4,
Bastar,Chhattisgarh,414,22,17.8,15.3,
Narayanpur,Chhattisgarh,415,22,18.4,19.1,
Dakshin Bastar Dantewada,Chhattisgarh,416,22,19.8,19.2,
Bijapur,Chhattisgarh,417,22,15.5,15.8,
Sheopur,Madhya Pradesh,418,23,7.2,5.7,
Morena,Madhya Pradesh,419,23,7.4,4,
Bhind,Madhya Pradesh,420,23,7.5,5.6,
Gwalior,Madhya Pradesh,421,23,14.6,10.3,17.1
Datia,Madhya Pradesh,422,23,5.1,3.1,
Shivpuri,Madhya Pradesh,423,23,7.2,4.4,
Tikamgarh,Madhya Pradesh,424,23,3.2,2.6,
Chhatarpur,Madhya Pradesh,425,23,4.6,2.4,
Panna,Madhya Pradesh,426,23,2.5,2.4,
Sagar,Madhya Pradesh,427,23,3.2,3,
Damoh,Madhya Pradesh,428,23,8.2,6.8,
Satna,Madhya Pradesh,429,23,7.6,5.4,
Rewa,Madhya Pradesh,430,23,3.6,3.8,
Umaria,Madhya Pradesh,431,23,6.5,3.6,
Neemuch,Madhya Pradesh,432,23,10.6,10.6,
Mandsaur,Madhya Pradesh,433,23,7.3,3.5,
Ratlam,Madhya Pradesh,434,23,12.4,6.6,
Ujjain,Madhya Pradesh,435,23,9.6,7.5,13
Shajapur,Madhya Pradesh,436,23,18.7,17.1,
Dewas,Madhya Pradesh,437,23,15,12.3,
Dhar,Madhya Pradesh,438,23,4.1,5,
Indore,Madhya Pradesh,439,23,27.5,,30
Khargone (West Nimar),Madhya Pradesh,440,23,11.9,10.3,
Barwani,Madhya Pradesh,441,23,7.9,6.7,
Rajgarh,Madhya Pradesh,442,23,5.9,4.6,
Vidisha,Madhya Pradesh,443,23,4.5,5.4,
Bhopal,Madhya Pradesh,444,23,22.3,,24.2
Sehore,Madhya Pradesh,445,23,9.2,7.5,
Raisen,Madhya Pradesh,446,23,13.8,13.4,
Betul,Madhya Pradesh,447,23,14.4,11.9,
Harda,Madhya Pradesh,448,23,11.8,8.6,
Hoshangabad,Madhya Pradesh,449,23,13.6,9.7,24.8
Katni,Madhya Pradesh,450,23,12.4,8.8,
Jabalpur,Madhya Pradesh,451,23,30.5,20.5,39.4
Narsimhapur,Madhya Pradesh,452,23,15.3,11.3,
Dindori,Madhya Pradesh,453,23,5.1,3.6,
Mandla,Madhya Pradesh,454,23,15.4,11.4,
Chhindwara,Madhya Pradesh,455,23,19.1,17.9,
Seoni,Madhya Pradesh,456,23,18.7,19.2,
Balaghat,Madhya Pradesh,457,23,16,16.9,
Guna,Madhya Pradesh,458,23,8.4,8.6,
Ashoknagar,Madhya Pradesh,459,23,5.1,4.3,
Shahdol,Madhya Pradesh,460,23,7.2,7,
Anuppur,Madhya Pradesh,461,23,15.5,15.6,
Sidhi,Madhya Pradesh,462,23,1.8,1.9,
Singrauli,Madhya Pradesh,463,23,10.1,7.6,
Jhabua,Madhya Pradesh,464,23,5.3,4.8,
Alirajpur,Madhya Pradesh,465,23,4.8,3.4,
Khandwa (East Nimar),Madhya Pradesh,466,23,19.1,18.2,
Burhanpur,Madhya Pradesh,467,23,14.2,12.6,17.3
Kachchh,Gujarat,468,24,29.4,33.4,20.1
Banaskantha,Gujarat,469,24,16.8,14.8,
Patan,Gujarat,470,24,17.8,17,
Mahesena,Gujarat,471,24,27.3,27,
Sabarkantha,Gujarat,472,24,23,19.4,
Gandhinagar,Gujarat,473,24,41.3,47.7,35
Ahmadabad,Gujarat,474,24,54.1,,54.5
Surendranagar,Gujarat,475,24,18.8,13.7,
Rajkot,Gujarat,476,24,38.8,41,37.4
Jamnagar,Gujarat,477,24,39,21.1,51.9
Porbandar,Gujarat,478,24,32.7,25.3,44.2
Junagadh,Gujarat,479,24,23.3,18.5,32.8
Amreli,Gujarat,480,24,17.2,19,
Bhavnagar,Gujarat,481,24,18.9,11.9,28.5
Anand,Gujarat,482,24,29.8,30.2,28.7
Kheda,Gujarat,483,24,22.3,22.2,
Panchmahal,Gujarat,484,24,14.9,14.4,
Dohad,Gujarat,485,24,7.5,8,
Vadodara,Gujarat,486,24,32.8,29,36.5
Narmada,Gujarat,487,24,30.7,31.7,
Bharuch,Gujarat,488,24,46.4,39.5,57.8
The Dangs,Gujarat,489,24,22.4,19.7,
Navsari,Gujarat,490,24,54.2,64.9,34
Valsad,Gujarat,491,24,28.4,20.7,40.1
Surat,Gujarat,492,24,31.5,,39.1
Tapi,Gujarat,493,24,33.5,34.9,
Diu,Daman & Diu,494,25,39.6,44.1,33.2
Daman,Daman & Diu,495,25,27.3,,25.4
Nandurbar,Maharashtra,497,27,26.1,26.5,
Dhule,Maharashtra,498,27,11.8,9.5,
Jalgaon,Maharashtra,499,27,32.2,33.8,27.1
Buldhana,Maharashtra,500,27,14.8,13.8,
Akola,Maharashtra,501,27,30.1,30.8,28.8
Washim,Maharashtra,502,27,25.2,22.4,
Amravati,Maharashtra,503,27,39.9,41,37.7
Wardha,Maharashtra,504,27,37,40.3,31.7
Nagpur,Maharashtra,505,27,49.8,50.2,49.6
Bhandara,Maharashtra,506,27,34.5,25.9,
Gondiya,Maharashtra,507,27,58.9,57.8,
Gadchiroli,Maharashtra,508,27,44.5,45.5,
Chandrapur,Maharashtra,509,27,45.5,48.9,37
Yavatmal,Maharashtra,510,27,26.6,23.5,
Nanded,Maharashtra,511,27,27.2,28.3,
Hingoli,Maharashtra,512,27,31.9,32.9,
Parbhani,Maharashtra,513,27,24,21.1,30.1
Jalna,Maharashtra,514,27,33.1,34.2,
Aurangabad,Maharashtra,515,27,16.4,20.1,12.5
Nashik,Maharashtra,516,27,26,28.2,24.3
Thane,Maharashtra,517,27,37.6,,46.4
Mumbai Suburban,Maharashtra,518,27,31.3,,31.3
Mumbai,Maharashtra,519,27,43.5,,43.5
Raigarh,Maharashtra,520,27,37.9,40,36.3
