district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,0,0,
Badgam,Jammu & Kashmir,2,1,1,0.7,
Leh(Ladakh),Jammu & Kashmir,3,1,0,0,0
Kargil,Jammu & Kashmir,4,1,0.1,0.2,
Punch,Jammu & Kashmir,5,1,0.1,0.1,
Rajouri,Jammu & Kashmir,6,1,0,0,
Kathua,Jammu & Kashmir,7,1,0.6,0.6,
Baramula,Jammu & Kashmir,8,1,0,0,
Bandipore,Jammu & Kashmir,9,1,0.8,0.5,
Srinagar,Jammu & Kashmir,10,1,0.9,,0.9
Ganderbal,Jammu & Kashmir,11,1,1.2,1.5,
Pulwama,Jammu & Kashmir,12,1,0.5,0.6,
Shupiyan,Jammu & Kashmir,13,1,0,0,
Anantnag,Jammu & Kashmir,14,1,0.4,0.4,
Kulgam,Jammu & Kashmir,15,1,0,0,
Doda,Jammu & Kashmir,16,1,0,0,
Ramban,Jammu & Kashmir,17,1,0,0,
Kishtwar,Jammu & Kashmir,18,1,0.1,0.2,
Udhampur,Jammu & Kashmir,19,1,1,1.2,
Reasi,Jammu & Kashmir,20,1,0.4,0.4,
Jammu,Jammu & Kashmir,21,1,0.2,0.3,0
Samba,Jammu & Kashmir,22,1,0.2,0.2,
Chamba,Himachal Pradesh,23,2,9.8,10.1,
Kangra,Himachal Pradesh,24,2,0.8,0.8,
Lahul and Spiti,Himachal Pradesh,25,2,15.6,15.6,
Kullu,Himachal Pradesh,26,2,12.5,13.2,
Mandi,Himachal Pradesh,27,2,1,1.1,
Hamirpur,Himachal Pradesh,28,2,0.3,0.3,
Una,Himachal Pradesh,29,2,0.4,0.2,
Bilaspur,Himachal Pradesh,30,2,1,1,
Solan,Himachal Pradesh,31,2,0.9,1.2,
Sirmaur,Himachal Pradesh,32,2,0.6,0.7,
Shimla,Himachal Pradesh,33,2,1.9,1.8,
Kinnaur,Himachal Pradesh,34,2,15.5,15.5,
Gurdaspur,Punjab,35,3,0.4,0,
Kapurthala,Punjab,36,3,0.7,0.3,1.4
Jalandhar,Punjab,37,3,0.1,0,0.2
Hoshiarpur,Punjab,38,3,1,0.8,
Sahid Bhagat Singh Nagar,Punjab,39,3,0.6,0.5,1
Fatehgarh Sahib,Punjab,40,3,0.4,0.3,0.5
Ludhiana,Punjab,41,3,0.6,1.3,0.2
Moga,Punjab,42,3,0.2,0.2,
Firozpur,Punjab,43,3,0.3,0.4,
Muktsar,Punjab,44,3,0.5,0.8,
Faridkot,Punjab,45,3,0.1,0.2,0
Bathinda,Punjab,46,3,0.9,1.3,0.4
Mansa,Punjab,47,3,0.5,0.7,
Patiala,Punjab,48,3,0.4,0.2,0.6
Amritsar,Punjab,49,3,1.2,2.3,0.3
Tarn Taran,Punjab,50,3,0.8,0.9,
Rup Nagar,Punjab,51,3,0.8,1,
Sahibzada Ajit Singh Nagar,Punjab,52,3,1,1.3,0.7
Sangrur,Punjab,53,3,0.3,0.4,
Barnala,Punjab,54,3,0.3,0.3,0.5
Uttarkashi,Uttarakhand,56,5,1.1,1.2,
Chamoli,Uttarakhand,57,5,1.2,1.4,
Rudraprayag,Uttarakhand,58,5,0.5,0.5,
Tehri Garhwal,Uttarakhand,59,5,0.1,0.2,
Dehradun,Uttarakhand,60,5,0.7,0.6,0.7
Garhwal,Uttarakhand,61,5,0.6,0.7,
Pithoragarh,Uttarakhand,62,5,0.7,0.6,
Bageshwar,Uttarakhand,63,5,2.8,2.9,
Almora,Uttarakhand,64,5,1.7,1.9,
Champawat,Uttarakhand,65,5,1,1,
Nainital,Uttarakhand,66,5,2.1,2.7,1.1
Udham Singh Nagar,Uttarakhand,67,5,0,0,0
Hardwar,Uttarakhand,68,5,0.1,0.1,0.1
Panchkula,Haryana,69,6,0.4,0,0.6
Ambala,Haryana,70,6,0.1,0,0.3
Yamunanagar,Haryana,71,6,1.2,1.3,1.2
Kurukshetra,Haryana,72,6,0.5,0.5,
Kaithal,Haryana,73,6,1.2,1.3,
Karnal,Haryana,74,6,2.6,3.1,1.5
Panipat,Haryana,75,6,0,0,0
Sonipat,Haryana,76,6,0,0,0
Jind,Haryana,77,6,0.5,0.4,
Fatehabad,Haryana,78,6,0.4,0.5,
Sirsa,Haryana,79,6,0.3,0.2,
Hisar,Haryana,80,6,0,0,0
Bhiwani,Haryana,81,6,0.5,0.6,
Rohtak,Haryana,82,6,1.7,1.6,1.7
Jhajjar,Haryana,83,6,0.2,0,
Mahendragarh,Haryana,84,6,0.9,0.9,
Rewari,Haryana,85,6,1.1,1,
Gurgaon,Haryana,86,6,0.6,0.3,0.7
Mewat,Haryana,87,6,0.1,0.1,
Faridabad,Haryana,88,6,0.3,,0.3
Palwal,Haryana,89,6,0,0,
North West,NCT Delhi,90,7,0.4,,0.3
North,NCT Delhi,91,7,0,,0
North East,NCT Delhi,92,7,0,,0
East,NCT Delhi,93,7,0.1,,0.1
New Delhi,NCT Delhi,94,7,0,,0
Central,NCT Delhi,95,7,0.5,,0.5
West,NCT Delhi,96,7,0.5,,0.5
South West,NCT Delhi,97,7,0.4,,0.4
South,NCT Delhi,98,7,0,,0
Ganganagar,Rajasthan,99,8,0.6,0.8,
Hanumangarh,Rajasthan,100,8,0.3,0.3,
Bikaner,Rajasthan,101,8,0.2,0.2,0.1
Churu,Rajasthan,102,8,1,1.1,
Jhunjhunun,Rajasthan,103,8,0.7,0.9,
Alwar,Rajasthan,104,8,0.4,0.3,
Bharatpur,Rajasthan,105,8,0.1,0,
Dhaulpur,Rajasthan,106,8,0,0,
Karauli,Rajasthan,107,8,0.1,0,
Sawai Madhopur,Rajasthan,108,8,0.2,0.3,
Dausa,Rajasthan,109,8,0,0,
Jaipur,Rajasthan,110,8,0.5,0.7,0.2
Sikar,Rajasthan,111,8,0.1,0.2,
Nagaur,Rajasthan,112,8,0.1,0,
Jodhpur,Rajasthan,113,8,0.2,0.1,0.2
Jaisalmer,Rajasthan,114,8,0.1,0.2,
Barmer,Rajasthan,115,8,0,0,
Jalor,Rajasthan,116,8,0,0,
Sirohi,Rajasthan,117,8,0,0,
Pali,Rajasthan,118,8,0.1,0.2,
Ajmer,Rajasthan,119,8,0.1,0,0.3
Tonk,Rajasthan,120,8,0.4,0.3,
Bundi,Rajasthan,121,8,0.2,0.2,
Bhilwara,Rajasthan,122,8,0.1,0.2,
Rajsamand,Rajasthan,123,8,0.3,0.3,
Dungarpur,Rajasthan,124,8,0.1,0.1,
Banswara,Rajasthan,125,8,0,0,
Chittaurgarh,Rajasthan,126,8,0.1,0,
Kota,Rajasthan,127,8,0.1,0.1,0
Baran,Rajasthan,128,8,0,0,
Jhalawar,Rajasthan,129,8,0,0,
Udaipur,Rajasthan,130,8,0,0,
Pratapgarh,Rajasthan,131,8,0,0,
Saharanpur,Uttar Pradesh,132,9,0.3,0.4,0
Muzaffarnagar,Uttar Pradesh,133,9,0.3,0.4,
Bijnor,Uttar Pradesh,134,9,0,0,
Moradabad,Uttar Pradesh,135,9,0,0,0.1
Rampur,Uttar Pradesh,136,9,0.1,0,
Jyotiba Phule Nagar,Uttar Pradesh,137,9,0,0,
Meerut,Uttar Pradesh,138,9,0.1,0.1,0.1
Baghpat,Uttar Pradesh,139,9,0.1,0.2,
Ghaziabad,Uttar Pradesh,140,9,0.1,0.1,0.1
Gautam Buddha Nagar,Uttar Pradesh,141,9,0.6,0,1
Bulandshahr,Uttar Pradesh,142,9,0,0,
Aligarh,Uttar Pradesh,143,9,0.1,0.1,0.1
Mahamaya Nagar,Uttar Pradesh,144,9,0.1,0.2,
Mathura,Uttar Pradesh,145,9,0,0,
Agra,Uttar Pradesh,146,9,0,0,0
Firozabad,Uttar Pradesh,147,9,0.3,0.4,0.1
Mainpuri,Uttar Pradesh,148,9,0,0,
Budaun,Uttar Pradesh,149,9,0.1,0.2,
Bareilly,Uttar Pradesh,150,9,0.1,0,0.2
Pilibhit,Uttar Pradesh,151,9,0,0,
Shahjahanpur,Uttar Pradesh,152,9,0,0,
Kheri,Uttar Pradesh,153,9,0,0,
Sitapur,Uttar Pradesh,154,9,0.1,0.2,
Hardoi,Uttar Pradesh,155,9,0,0,
Unnao,Uttar Pradesh,156,9,0,0,
Lucknow,Uttar Pradesh,157,9,0,0,0
Rae Bareli,Uttar Pradesh,158,9,0,0,
Farrukhabad,Uttar Pradesh,159,9,0,0,
Kannauj,Uttar Pradesh,160,9,0,0,
Etawah,Uttar Pradesh,161,9,0,0,
Auraiya,Uttar Pradesh,162,9,0.1,0.2,
Kanpur Dehat,Uttar Pradesh,163,9,0.2,0,
