district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,930,915,
Badgam,Jammu & Kashmir,2,1,"1,039","1,033",
Leh(Ladakh),Jammu & Kashmir,3,1,829,826,834
Kargil,Jammu & Kashmir,4,1,818,760,
Punch,Jammu & Kashmir,5,1,845,840,
Rajouri,Jammu & Kashmir,6,1,"1,074","1,106",
Kathua,Jammu & Kashmir,7,1,804,771,
Baramula,Jammu & Kashmir,8,1,872,998,
Bandipore,Jammu & Kashmir,9,1,875,819,
Srinagar,Jammu & Kashmir,10,1,"1,052",,"1,059"
Ganderbal,Jammu & Kashmir,11,1,"1,097","1,141",
Pulwama,Jammu & Kashmir,12,1,870,859,
Shupiyan,Jammu & Kashmir,13,1,"1,152","1,157",
Anantnag,Jammu & Kashmir,14,1,860,832,
Kulgam,Jammu & Kashmir,15,1,"1,032","1,044",
Doda,Jammu & Kashmir,16,1,"1,020","1,021",
Ramban,Jammu & Kashmir,17,1,"1,060","1,061",
Kishtwar,Jammu & Kashmir,18,1,889,897,
Udhampur,Jammu & Kashmir,19,1,914,864,
Reasi,Jammu & Kashmir,20,1,907,867,
Jammu,Jammu & Kashmir,21,1,760,874,631
Samba,Jammu & Kashmir,22,1,917,929,
Chamba,Himachal Pradesh,23,2,936,951,
Kangra,Himachal Pradesh,24,2,781,767,
Lahul and Spiti,Himachal Pradesh,25,2,787,787,
Kullu,Himachal Pradesh,26,2,"1,009",990,
Mandi,Himachal Pradesh,27,2,921,889,
Hamirpur,Himachal Pradesh,28,2,954,983,
Una,Himachal Pradesh,29,2,877,871,
Bilaspur,Himachal Pradesh,30,2,915,917,
Solan,Himachal Pradesh,31,2,"1,115","1,092",
Sirmaur,Himachal Pradesh,32,2,828,812,
Shimla,Himachal Pradesh,33,2,"1,233","1,229",
Kinnaur,Himachal Pradesh,34,2,807,807,
Gurdaspur,Punjab,35,3,829,703,
Kapurthala,Punjab,36,3,776,762,800
Jalandhar,Punjab,37,3,711,849,634
Hoshiarpur,Punjab,38,3,894,829,
Sahid Bhagat Singh Nagar,Punjab,39,3,"1,154","1,148",*
Fatehgarh Sahib,Punjab,40,3,872,"1,033",607
Ludhiana,Punjab,41,3,827,979,751
Moga,Punjab,42,3,"1,057",984,
Firozpur,Punjab,43,3,"1,014","1,136",
Muktsar,Punjab,44,3,748,742,
Faridkot,Punjab,45,3,968,969,966
Bathinda,Punjab,46,3,991,857,"1,147"
Mansa,Punjab,47,3,884,"1,007",
Patiala,Punjab,48,3,909,893,927
Amritsar,Punjab,49,3,772,974,593
Tarn Taran,Punjab,50,3,962,998,
Rup Nagar,Punjab,51,3,827,967,
Sahibzada Ajit Singh Nagar,Punjab,52,3,815,924,740
Sangrur,Punjab,53,3,736,720,
Barnala,Punjab,54,3,"1,026","1,060",957
Uttarkashi,Uttarakhand,56,5,825,821,
Chamoli,Uttarakhand,57,5,950,970,
Rudraprayag,Uttarakhand,58,5,879,911,
Tehri Garhwal,Uttarakhand,59,5,953,913,
Dehradun,Uttarakhand,60,5,832,866,804
Garhwal,Uttarakhand,61,5,705,756,
Pithoragarh,Uttarakhand,62,5,758,791,
Bageshwar,Uttarakhand,63,5,879,874,
Almora,Uttarakhand,64,5,986,"1,014",
Champawat,Uttarakhand,65,5,991,"1,022",
Nainital,Uttarakhand,66,5,854,877,816
Udham Singh Nagar,Uttarakhand,67,5,948,951,943
Hardwar,Uttarakhand,68,5,921,"1,042",773
Panchkula,Haryana,69,6,751,835,697
Ambala,Haryana,70,6,730,772,676
Yamunanagar,Haryana,71,6,616,590,661
Kurukshetra,Haryana,72,6,823,837,
Kaithal,Haryana,73,6,949,840,
Karnal,Haryana,74,6,880,948,720
Panipat,Haryana,75,6,918,"1,036",810
Sonipat,Haryana,76,6,855,836,897
Jind,Haryana,77,6,"1,003",995,
Fatehabad,Haryana,78,6,922,961,
Sirsa,Haryana,79,6,847,853,
Hisar,Haryana,80,6,776,748,881
Bhiwani,Haryana,81,6,999,999,
Rohtak,Haryana,82,6,930,"1,010",807
Jhajjar,Haryana,83,6,713,694,
Mahendragarh,Haryana,84,6,698,712,
Rewari,Haryana,85,6,704,579,
Gurgaon,Haryana,86,6,916,893,924
Mewat,Haryana,87,6,891,941,
Faridabad,Haryana,88,6,686,,631
Palwal,Haryana,89,6,888,970,
North West,NCT Delhi,90,7,727,,725
