district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,8,8.4,
Badgam,Jammu & Kashmir,2,1,8.9,10.6,
Leh(Ladakh),Jammu & Kashmir,3,1,0.4,0.7,0
Kargil,Jammu & Kashmir,4,1,1.5,1.8,
Punch,Jammu & Kashmir,5,1,3.5,3.7,
Rajouri,Jammu & Kashmir,6,1,5.7,5.7,
Kathua,Jammu & Kashmir,7,1,0.9,1,
Baramula,Jammu & Kashmir,8,1,3.3,4.2,
Bandipore,Jammu & Kashmir,9,1,11.9,11.3,
Srinagar,Jammu & Kashmir,10,1,2.9,,2.9
Ganderbal,Jammu & Kashmir,11,1,10.2,9.6,
Pulwama,Jammu & Kashmir,12,1,5.1,5.4,
Shupiyan,Jammu & Kashmir,13,1,6.7,7.2,
Anantnag,Jammu & Kashmir,14,1,4.1,4.6,
Kulgam,Jammu & Kashmir,15,1,7.8,8.7,
Doda,Jammu & Kashmir,16,1,6.3,6.5,
Ramban,Jammu & Kashmir,17,1,19.5,19.8,
Kishtwar,Jammu & Kashmir,18,1,16.6,15.8,
Udhampur,Jammu & Kashmir,19,1,1.4,1.3,
Reasi,Jammu & Kashmir,20,1,3.2,3.5,
Jammu,Jammu & Kashmir,21,1,3.4,4.6,1.8
Samba,Jammu & Kashmir,22,1,3.6,3.7,
Chamba,Himachal Pradesh,23,2,1.1,1.2,
Kangra,Himachal Pradesh,24,2,0.6,0.6,
Lahul and Spiti,Himachal Pradesh,25,2,0.7,0.7,
Kullu,Himachal Pradesh,26,2,2.5,2.6,
Mandi,Himachal Pradesh,27,2,2.6,2.8,
Hamirpur,Himachal Pradesh,28,2,2.6,2.3,
Una,Himachal Pradesh,29,2,2,1.6,
Bilaspur,Himachal Pradesh,30,2,3.9,4.1,
Solan,Himachal Pradesh,31,2,0.7,0.9,
Sirmaur,Himachal Pradesh,32,2,0.6,0.7,
Shimla,Himachal Pradesh,33,2,1.1,1.3,
Kinnaur,Himachal Pradesh,34,2,3.5,3.5,
Gurdaspur,Punjab,35,3,0.4,0.5,
Kapurthala,Punjab,36,3,9.4,11.8,5.4
Jalandhar,Punjab,37,3,3.7,1.1,5.4
Hoshiarpur,Punjab,38,3,1.6,1,
Sahid Bhagat Singh Nagar,Punjab,39,3,0.5,0.6,0
Fatehgarh Sahib,Punjab,40,3,3,1.8,5.4
Ludhiana,Punjab,41,3,1.7,0,2.7
Moga,Punjab,42,3,7.6,7.1,
Firozpur,Punjab,43,3,1.5,2.1,
Muktsar,Punjab,44,3,8.5,8.4,
Faridkot,Punjab,45,3,1.9,1.1,3.8
Bathinda,Punjab,46,3,4.9,4.9,4.9
Mansa,Punjab,47,3,7.2,6.9,
Patiala,Punjab,48,3,10.8,13.3,8
Amritsar,Punjab,49,3,3.1,3,3.1
Tarn Taran,Punjab,50,3,3,2,
Rup Nagar,Punjab,51,3,3.1,3.8,
Sahibzada Ajit Singh Nagar,Punjab,52,3,3.2,3.6,2.9
Sangrur,Punjab,53,3,7.3,6.8,
Barnala,Punjab,54,3,8.3,5.5,14.3
Uttarkashi,Uttarakhand,56,5,5.3,5.5,
Chamoli,Uttarakhand,57,5,5,5.5,
Rudraprayag,Uttarakhand,58,5,2.1,2.3,
Tehri Garhwal,Uttarakhand,59,5,1.3,1.5,
Dehradun,Uttarakhand,60,5,1.1,2.3,0
Garhwal,Uttarakhand,61,5,4.7,4.4,
Pithoragarh,Uttarakhand,62,5,4.5,5,
Bageshwar,Uttarakhand,63,5,6.5,6.6,
Almora,Uttarakhand,64,5,3.4,3.6,
Champawat,Uttarakhand,65,5,7.9,7.9,
Nainital,Uttarakhand,66,5,5.2,4.2,6.9
Udham Singh Nagar,Uttarakhand,67,5,5.5,6.4,4.2
Hardwar,Uttarakhand,68,5,6.7,6.4,7.2
Panchkula,Haryana,69,6,0.3,0.8,0
Ambala,Haryana,70,6,1.8,1.2,2.6
Yamunanagar,Haryana,71,6,1.5,2.1,0.7
Kurukshetra,Haryana,72,6,1.7,2.2,
Kaithal,Haryana,73,6,2.6,2.7,
Karnal,Haryana,74,6,1.4,1.3,1.4
Panipat,Haryana,75,6,0,0,0
Sonipat,Haryana,76,6,1.1,1.1,1.2
Jind,Haryana,77,6,1.2,0.9,
Fatehabad,Haryana,78,6,3.7,3.4,
Sirsa,Haryana,79,6,3.8,2.8,
Hisar,Haryana,80,6,0.9,1,0.8
Bhiwani,Haryana,81,6,5,5.1,
Rohtak,Haryana,82,6,1.9,3,0
Jhajjar,Haryana,83,6,2.5,2.1,
Mahendragarh,Haryana,84,6,2.4,2.8,
Rewari,Haryana,85,6,1.9,1.3,
Gurgaon,Haryana,86,6,2.5,2.3,2.5
Mewat,Haryana,87,6,8,8,
Faridabad,Haryana,88,6,5.2,,5.1
Palwal,Haryana,89,6,7.1,5.6,
North West,NCT Delhi,90,7,2.6,,2.6
North,NCT Delhi,91,7,2.1,,2.2
North East,NCT Delhi,92,7,8.8,,8.8
East,NCT Delhi,93,7,1.4,,1.4
New Delhi,NCT Delhi,94,7,2.3,,2.3
Central,NCT Delhi,95,7,0,,0
West,NCT Delhi,96,7,1.4,,1.4
South West,NCT Delhi,97,7,1.2,,1.2
South,NCT Delhi,98,7,0.5,,0.5
Ganganagar,Rajasthan,99,8,2.3,2.5,
Hanumangarh,Rajasthan,100,8,1.8,2.1,
Bikaner,Rajasthan,101,8,1.9,2.2,1.4
Churu,Rajasthan,102,8,0.5,0.3,
Jhunjhunun,Rajasthan,103,8,2.7,3.2,
Alwar,Rajasthan,104,8,3.1,3.5,
Bharatpur,Rajasthan,105,8,5.2,5.4,
Dhaulpur,Rajasthan,106,8,1.6,1.7,
Karauli,Rajasthan,107,8,2.2,2.3,
Sawai Madhopur,Rajasthan,108,8,4.8,5.5,
Dausa,Rajasthan,109,8,4.1,4.3,
Jaipur,Rajasthan,110,8,4.4,4.8,4
Sikar,Rajasthan,111,8,3.2,3.6,
Nagaur,Rajasthan,112,8,2.5,2.6,
Jodhpur,Rajasthan,113,8,0.6,0.6,0.6
Jaisalmer,Rajasthan,114,8,2.7,2.7,
Barmer,Rajasthan,115,8,1.7,1.8,
Jalor,Rajasthan,116,8,2.9,2.7,
Sirohi,Rajasthan,117,8,0.6,0.5,
Pali,Rajasthan,118,8,0.7,0.3,
Ajmer,Rajasthan,119,8,0.8,0.9,0.7
Tonk,Rajasthan,120,8,0.5,0.3,
Bundi,Rajasthan,121,8,0.9,0.8,
Bhilwara,Rajasthan,122,8,1.2,1.2,
Rajsamand,Rajasthan,123,8,0.6,0.5,
Dungarpur,Rajasthan,124,8,0.2,0.2,
Banswara,Rajasthan,125,8,0.5,0.5,
Chittaurgarh,Rajasthan,126,8,1.1,1.3,
Kota,Rajasthan,127,8,0.2,0.6,0
Baran,Rajasthan,128,8,0.5,0,
Jhalawar,Rajasthan,129,8,1.3,1.5,
Udaipur,Rajasthan,130,8,0.7,0.8,
Pratapgarh,Rajasthan,131,8,2.6,2.6,
Saharanpur,Uttar Pradesh,132,9,3.9,3.8,4.2
Muzaffarnagar,Uttar Pradesh,133,9,1.9,2.3,
Bijnor,Uttar Pradesh,134,9,1.7,1.1,
Moradabad,Uttar Pradesh,135,9,4.6,5.1,3.5
Rampur,Uttar Pradesh,136,9,5.6,6.3,
Jyotiba Phule Nagar,Uttar Pradesh,137,9,1.3,0.8,
Meerut,Uttar Pradesh,138,9,3.3,2.4,3.8
Baghpat,Uttar Pradesh,139,9,3.3,2.7,
Ghaziabad,Uttar Pradesh,140,9,3.9,6,2.9
Gautam Buddha Nagar,Uttar Pradesh,141,9,3.4,3.8,3.2
Bulandshahr,Uttar Pradesh,142,9,1.9,1.9,
Aligarh,Uttar Pradesh,143,9,2.3,2,2.9
Mahamaya Nagar,Uttar Pradesh,144,9,4.6,5,
Mathura,Uttar Pradesh,145,9,2.2,2,
Agra,Uttar Pradesh,146,9,2.8,2.5,3.2
Firozabad,Uttar Pradesh,147,9,8.6,9.7,6.6
Mainpuri,Uttar Pradesh,148,9,3.6,4,
Budaun,Uttar Pradesh,149,9,3.4,3.4,
Bareilly,Uttar Pradesh,150,9,4.1,4.7,2.9
Pilibhit,Uttar Pradesh,151,9,1.8,1.9,
Shahjahanpur,Uttar Pradesh,152,9,2.6,3.1,
Kheri,Uttar Pradesh,153,9,2.5,2.6,
Sitapur,Uttar Pradesh,154,9,10.2,11.3,
Hardoi,Uttar Pradesh,155,9,5,4.5,
Unnao,Uttar Pradesh,156,9,10.5,11.8,
Lucknow,Uttar Pradesh,157,9,2,2.2,1.9
Rae Bareli,Uttar Pradesh,158,9,1.3,1.2,
Farrukhabad,Uttar Pradesh,159,9,3.4,3.6,
Kannauj,Uttar Pradesh,160,9,13.1,12.4,
Etawah,Uttar Pradesh,161,9,6.9,8.4,
Auraiya,Uttar Pradesh,162,9,1.1,0.9,
Kanpur Dehat,Uttar Pradesh,163,9,5.6,5.1,
Kanpur Nagar,Uttar Pradesh,164,9,2.3,2.1,2.5
Jalaun,Uttar Pradesh,165,9,0.8,1,
Jhansi,Uttar Pradesh,166,9,3.4,3.2,3.6
Lalitpur,Uttar Pradesh,167,9,5.7,6.1,
Hamirpur,Uttar Pradesh,168,9,0.3,0.4,
Mahoba,Uttar Pradesh,169,9,3.4,3.1,
Banda,Uttar Pradesh,170,9,1,1.2,
Chitrakoot,Uttar Pradesh,171,9,2.6,3.1,
Fatehpur,Uttar Pradesh,172,9,2.8,3.1,
Pratapgarh,Uttar Pradesh,173,9,2.4,2.4,
Kaushambi,Uttar Pradesh,174,9,1.5,1.4,
Allahabad,Uttar Pradesh,175,9,4.5,3.5,
Bara Banki,Uttar Pradesh,176,9,7,7.3,
Faizabad,Uttar Pradesh,177,9,5.2,5.6,
Ambedkar Nagar,Uttar Pradesh,178,9,3.8,4,
Sultanpur,Uttar Pradesh,179,9,3.1,3.3,
Bahraich,Uttar Pradesh,180,9,4,3.8,
Shrawasti,Uttar Pradesh,181,9,7,7,
Balrampur,Uttar Pradesh,182,9,3,2.4,
Gonda,Uttar Pradesh,183,9,8.3,8.8,
Siddharthnagar,Uttar Pradesh,184,9,4.1,4,
Basti,Uttar Pradesh,185,9,6.1,6.2,
Sant Kabir Nagar,Uttar Pradesh,186,9,10.3,9.9,
Maharajganj,Uttar Pradesh,187,9,8.1,7.4,
Gorakhpur,Uttar Pradesh,188,9,6.1,7.2,
Kushinagar,Uttar Pradesh,189,9,12.7,11.9,
Deoria,Uttar Pradesh,190,9,6.3,7,
Azamgarh,Uttar Pradesh,191,9,4.8,5.2,
Mau,Uttar Pradesh,192,9,5.7,6.1,
Ballia,Uttar Pradesh,193,9,7.7,8.2,
Jaunpur,Uttar Pradesh,194,9,3.1,3.3,
Ghazipur,Uttar Pradesh,195,9,5.2,4.7,
Chandauli,Uttar Pradesh,196,9,8.5,8.1,
Varanasi,Uttar Pradesh,197,9,4.2,3.6,5
Sant Ravidas Nagar,Uttar Pradesh,198,9,4.1,4.1,
Mirzapur,Uttar Pradesh,199,9,4.4,4.1,
Sonbhadra,Uttar Pradesh,200,9,5.5,5.3,
Etah,Uttar Pradesh,201,9,6,5.4,
Kanshiram Nagar,Uttar Pradesh,202,9,9.2,9.4,
Pashchim Champaran,Bihar,203,10,1.5,1.6,
Purba Champaran,Bihar,204,10,4,4.3,
Sheohar,Bihar,205,10,4.8,4.5,
Sitamarhi,Bihar,206,10,1.6,1.7,
Madhubani,Bihar,207,10,1.9,1.8,
Supaul,Bihar,208,10,2.4,2.6,
Araria,Bihar,209,10,3.8,4,
Kishanganj,Bihar,210,10,1.2,1.2,
Purnia,Bihar,211,10,4.9,4,
Katihar,Bihar,212,10,2.8,3.1,
Madhepura,Bihar,213,10,2.9,2.9,
Saharsa,Bihar,214,10,1,0.9,
Darbhanga,Bihar,215,10,4.9,5.2,
Muzaffarpur,Bihar,216,10,4.7,4.9,
Gopalganj,Bihar,217,10,8.2,8.5,
Siwan,Bihar,218,10,2.2,2.3,
Saran,Bihar,219,10,3.8,4,
Vaishali,Bihar,220,10,3,3.1,
Samastipur,Bihar,221,10,1.6,1.7,
Begusarai,Bihar,222,10,1.2,1.5,
Khagaria,Bihar,223,10,1.9,1.9,
Bhagalpur,Bihar,224,10,1.1,1.1,
Banka,Bihar,225,10,2.3,2.3,
Munger,Bihar,226,10,1.8,2.1,
Lakhisarai,Bihar,227,10,1.9,1.1,
Sheikhpura,Bihar,228,10,2.7,2,
Nalanda,Bihar,229,10,1,1.3,
Patna,Bihar,230,10,0.6,0.4,0.9
Bhojpur,Bihar,231,10,1.7,1.6,
Buxar,Bihar,232,10,3.4,2.3,
Kaimur,Bihar,233,10,1.3,1.4,
Rohtas,Bihar,234,10,1,1.1,
Aurangabad,Bihar,235,10,1.2,0.6,
Gaya,Bihar,236,10,1.9,2.1,
Nawada,Bihar,237,10,1.5,1.6,
Jamui,Bihar,238,10,0.9,1,
Jehanabad,Bihar,239,10,1.7,1.8,
Arwal,Bihar,240,10,1.6,1.7,
North District,Sikkim,241,11,0.9,1,
West District,Sikkim,242,11,0.6,0.6,
South District,Sikkim,243,11,0,0,
East District,Sikkim,244,11,0.3,0,0.5
Tawang,Arunachal Pradesh,245,12,0.8,0.6,
West Kameng,Arunachal Pradesh,246,12,1.8,1.9,
East Kameng,Arunachal Pradesh,247,12,0.4,0.6,
Papumpare,Arunachal Pradesh,248,12,2.6,4.6,0.8
Upper Subansiri,Arunachal Pradesh,249,12,3.4,1.5,
West Siang,Arunachal Pradesh,250,12,0.5,0.5,
East Siang,Arunachal Pradesh,251,12,5.9,7.6,
Upper Siang,Arunachal Pradesh,252,12,0,0,
Changlang,Arunachal Pradesh,253,12,4.2,4.5,
Tirap,Arunachal Pradesh,254,12,3.6,4.1,
Lower Subansiri,Arunachal Pradesh,255,12,0,0,
Kurung Kumey,Arunachal Pradesh,256,12,0.7,0.8,
Dibang Valley,Arunachal Pradesh,257,12,1.2,1.2,
Lower Dibang Valley,Arunachal Pradesh,258,12,1.2,1.5,
Lohit,Arunachal Pradesh,259,12,1.1,1.3,
Anjaw,Arunachal Pradesh,260,12,2.2,2.3,
Mon,Nagaland,261,13,0.4,0.4,
Mokokchung,Nagaland,262,13,0,0,
Zunheboto,Nagaland,263,13,0.5,0.6,
Wokha,Nagaland,264,13,1,1.7,
Dimapur,Nagaland,265,13,3.6,4.2,3
Phek,Nagaland,266,13,0,0,
Tuensang,Nagaland,267,13,1.1,1.3,
Longleng,Nagaland,268,13,0,0,
Kiphire,Nagaland,269,13,1,0.7,
Kohima,Nagaland,270,13,0.7,1,0.4
Peren,Nagaland,271,13,4.7,4.2,
Senapati,Manipur,272,14,3,3.1,
Tamenglong,Manipur,273,14,0.9,1.1,
Churachandpur,Manipur,274,14,0.6,0.3,
Bishnupur,Manipur,275,14,1.1,1.6,0.6
Thoubal,Manipur,276,14,2.1,2.5,1.4
Imphal West,Manipur,277,14,2.5,2.6,2.4
Imphal East,Manipur,278,14,1.5,1.2,1.8
Ukhrul,Manipur,279,14,0.9,1.1,
Chandel,Manipur,280,14,1.1,0.9,
Mamit,Mizoram,281,15,0.7,0.2,
Kolasib,Mizoram,282,15,1.3,0.7,1.5
Aizawl,Mizoram,283,15,4,,4.3
Champhai,Mizoram,284,15,1.1,1.2,0.9
Serchhip,Mizoram,285,15,1.8,1.9,1.7
Lunglei,Mizoram,286,15,1.1,1.1,1
Lawngtlai,Mizoram,287,15,0.5,0.7,
Saiha,Mizoram,288,15,0.9,0.1,2
West Tripura,Tripura,289,16,1.7,1.1,2.5
South Tripura,Tripura,290,16,3.4,4,
Dhalai,Tripura,291,16,0.7,0.8,
North Tripura,Tripura,292,16,4.7,5.1,
West Garo Hills,Meghalaya,293,17,13.5,13.9,
East Garo Hills,Meghalaya,294,17,11.3,11.2,
